stackoverflow,pari-gp,2017-06-09T02:46:04.633575,32
stackoverflow,pythran,2017-06-09T02:46:04.633575,6
stackoverflow,pari,2017-06-09T02:46:04.633575,45
math,gap,2017-06-09T02:46:07.441369,309
math,sagemath,2017-06-09T02:46:07.441369,138
mathoverflow,gap,2017-06-09T02:46:10.370249,2
mathoverflow,sage,2017-06-09T02:46:10.370249,16
scicomp,sage,2017-06-09T02:46:22.644016,4
datascience,ipython,2017-06-09T02:46:26.986461,11
datascience,jupyter,2017-06-09T02:46:26.986461,15
stackoverflow,singular,2017-06-16T02:46:02.170699,73
stackoverflow,ipython,2017-06-16T02:46:02.170699,5126
stackoverflow,gap-system,2017-06-16T02:46:02.170699,16
stackoverflow,ipython-notebook,2017-06-16T02:46:02.170699,2071
stackoverflow,jupyterhub,2017-06-16T02:46:02.170699,70
stackoverflow,pythran,2017-06-16T02:46:02.170699,4
stackoverflow,pari-gp,2017-06-16T02:46:02.170699,32
stackoverflow,sage,2017-06-16T02:46:02.170699,513
stackoverflow,pari,2017-06-16T02:46:02.170699,48
stackoverflow,jupyter-notebook,2017-06-16T02:46:02.170699,2321
stackoverflow,mpir,2017-06-16T02:46:02.170699,20
stackoverflow,jupyter,2017-06-16T02:46:02.170699,1690
math,gap,2017-06-16T02:46:02.600273,310
math,sagemath,2017-06-16T02:46:02.600273,138
mathoverflow,gap,2017-06-16T02:46:03.058773,2
mathoverflow,sage,2017-06-16T02:46:03.058773,16
scicomp,sage,2017-06-16T02:46:04.329482,4
datascience,ipython,2017-06-16T02:46:04.760391,13
datascience,jupyter,2017-06-16T02:46:04.760391,15
stackoverflow,jupyter,2017-06-23T02:46:02.091377,1706
stackoverflow,jupyter-notebook,2017-06-23T02:46:02.091377,2359
stackoverflow,jupyterhub,2017-06-23T02:46:02.091377,70
stackoverflow,pari-gp,2017-06-23T02:46:02.091377,32
stackoverflow,pythran,2017-06-23T02:46:02.091377,4
stackoverflow,ipython-notebook,2017-06-23T02:46:02.091377,2074
stackoverflow,mpir,2017-06-23T02:46:02.091377,20
stackoverflow,singular,2017-06-23T02:46:02.091377,73
stackoverflow,ipython,2017-06-23T02:46:02.091377,5140
stackoverflow,pari,2017-06-23T02:46:02.091377,48
stackoverflow,sage,2017-06-23T02:46:02.091377,517
stackoverflow,gap-system,2017-06-23T02:46:02.091377,16
math,sagemath,2017-06-23T02:46:02.453380,139
math,gap,2017-06-23T02:46:02.453380,313
mathoverflow,sage,2017-06-23T02:46:02.822347,16
mathoverflow,gap,2017-06-23T02:46:02.822347,2
scicomp,sage,2017-06-23T02:46:03.931061,4
datascience,jupyter,2017-06-23T02:46:04.290609,15
datascience,ipython,2017-06-23T02:46:04.290609,13
stackoverflow,jupyter-notebook,2017-06-30T02:46:02.234250,2389
stackoverflow,ipython-notebook,2017-06-30T02:46:02.234250,2078
stackoverflow,mpir,2017-06-30T02:46:02.234250,20
stackoverflow,singular,2017-06-30T02:46:02.234250,75
stackoverflow,ipython,2017-06-30T02:46:02.234250,5149
stackoverflow,pari-gp,2017-06-30T02:46:02.234250,32
stackoverflow,gap-system,2017-06-30T02:46:02.234250,16
stackoverflow,jupyterhub,2017-06-30T02:46:02.234250,70
stackoverflow,jupyter,2017-06-30T02:46:02.234250,1725
stackoverflow,sage,2017-06-30T02:46:02.234250,520
stackoverflow,pythran,2017-06-30T02:46:02.234250,4
stackoverflow,pari,2017-06-30T02:46:02.234250,48
math,sagemath,2017-06-30T02:46:02.604336,139
math,gap,2017-06-30T02:46:02.604336,316
mathoverflow,gap,2017-06-30T02:46:02.973691,2
mathoverflow,sage,2017-06-30T02:46:02.973691,16
scicomp,sage,2017-06-30T02:46:04.073769,4
datascience,jupyter,2017-06-30T02:46:04.442073,15
datascience,ipython,2017-06-30T02:46:04.442073,13
